system_id=1368/year=2017,measured_on,ac_power__3094
system_id=1368/year=2018,measured_on,ac_power__3094
system_id=1369/year=2013,measured_on,ac_power__3127
system_id=1369/year=2014,measured_on,ac_power__3127
system_id=1369/year=2015,measured_on,ac_power__3127
system_id=1369/year=2016,measured_on,inv1_ac_power_kw__3133
system_id=1369/year=2017,measured_on,inv1_ac_power_kw__3133
system_id=1369/year=2018,measured_on,inv1_ac_power_kw__3133
system_id=1369/year=2019,measured_on,inv1_ac_power_kw__3133
system_id=1403/year=2014,measured_on,inv1_ac_power__4207
system_id=1403/year=2015,measured_on,inv1_ac_power__4207
system_id=1403/year=2016,measured_on,inv1_ac_power__4207
system_id=1403/year=2017,measured_on,ac_power__5034
